,0030a28c-81aa-44b0-8be0-b35e1dcbf98c_01,0bf573ac-cd1e-42d8-90cf-b30d7b08679c_01,0e251c03-bf86-4ed8-b45d-3cbc97160502_01,0e9fcccc-0630-408d-a121-2c6413824cb7_01,1843c82e-7a35-474f-9f79-c0a9af9aa09c_01,1d0db5d7-39ca-466d-96b3-0d278c5ea768_01,1ea575f1-f731-408b-a629-f5f4abab569e_01,1f971af1-6772-4fe6-8d35-bbe527a037fe_01,25ff86af-beb4-480c-b706-f3fe0306f7cf_01,29aff186-c321-4ff9-b81b-105e27e620ff_01,29e3d122-15a1-4235-a356-b1a9f94ceb39_01,31bbad4e-3789-42ec-9faa-1cb86970f723_01,33365d22-cb83-4d8e-a2d1-06b675f75f6e_01,3622cf29-600f-4410-84d4-a9afeb41c475_01,3f5a897d-1eaa-4d4c-8324-27ac07c90927_01,45b0cf9f-a879-417f-8f39-7770552252c0_01,4dd86ebd-ef16-4b2b-9ea0-5d1d7afef257_01,58e66976-4507-4552-ac53-83a49a142dde_01,5eff68ff-f6c3-40c9-9fc8-00e684a7b712_01,67325322-483f-443f-9ffa-2a20d108a2fb_01,69f23725-adca-48ac-9b33-80a7aae24cfe_01,6a21c948-cd85-4150-8c01-83017d7dc1ed_01,6e9437f0-a4ed-475c-ab0e-bf1431c70a90_01,a43e5f0e-a21f-48d8-97e0-084d413680b7_01,a468e725-ad4b-411d-ac5c-2eacc68ec580_01,a5b188f0-a6d3-4d4a-b04f-36d47ec05338_01,a6923479-4e68-4ea8-87ed-e9642b9d43d5_01,a8e2df1e-4042-42af-9231-3a00e83489f0_01,b56bdbdb-43af-4a03-a072-54dd22d7550c_01,c1c06604-5ae2-4a53-b9c0-eb210d38e3f0_01,c3d662ee-48d0-454a-bb0c-77d3338d3747_01,c85f340e-584b-4f3b-b6a5-540491fc8ad2_01,c8cde9ea-89e9-4ee8-8a46-417a48f6d3ab_01,d7df78b5-24f1-4ff4-bd9b-f0e6bec8289a_01,dc87a809-95de-4eb7-a1c2-2650475f2d7e_01,e56e4d9c-052e-4ec6-a81b-dbd53e9c8ffe_01,e6365b38-bc44-400c-b4aa-18ce8ff5bfce_01,ea54dbad-1b23-41cc-9378-d4002a8fca51_01,ed746cb9-0f2f-48ce-923a-3a9f9f00b331_01,eda9496e-be80-4a13-bf06-89f0cc9e937f_01,f0a326d2-1f3e-4a5d-bca8-32aaccc52338_01,f553f1a9-ecf2-4783-a609-6adca7c4c597_01,f784bc3a-751b-4025-aab2-0af2f6f24266_01,f855dad1-6ffc-493e-ba6c-970874bc9210_01,f8cf647b-1447-4ac3-8c43-bef07765cabf_01,f978cb0f-d319-4c01-b4c5-23ae1403a106_01,fdecb74f-ac4e-46b1-b23a-5f7fde96ef9f_01
MIMAT0005591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005592,0.0,0.0,0.304423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305672,0.0,0.0,0.241671,0.0,0.0,0.0,0.628387,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.21103,0.24357,0.0,0.0,0.558787,0.0,0.0,0.0,0.0,0.0,0.064004,0.400978,0.0,0.0,0.0,0.0,0.178586,0.0,0.0,0.0,0.0
MIMAT0005593,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435224,0.505601,0.0,0.0,0.0,0.0,0.300258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151947,0.0,0.558788,0.0,0.0,0.0,0.0,0.0,0.0,0.200489,0.180704,0.0,0.0,0.355511,0.0,0.0,0.0,0.0,0.0
MIMAT0005788,0.0,0.317403,0.304423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93177,0.0,0.0,0.0,0.0,0.0,0.45584,0.0,0.0,0.220469,0.614916,0.0,0.0,0.0,0.0,0.0,0.0,0.78703,0.0,0.0,0.178586,0.0,0.113146,0.0,0.0
MIMAT0005789,0.0,1.587017,2.130963,0.0,0.0,0.0,0.0,0.167667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776,0.0,0.0,2.79531,0.0,0.0,0.0,0.0,0.0,0.91168,0.0,0.838181,1.763754,0.922373,0.308333,0.0,0.0,0.0,0.0,0.0,1.311717,0.0,0.0,0.714343,0.0,0.339438,0.0,0.0
MIMAT0005792,0.856036,4.126244,9.741549,2.65764,1.941195,3.117553,1.166318,1.341333,2.726816,1.546999,1.0471,8.269257,0.505602,4.203765,4.833417,1.510701,3.518739,2.702322,1.88516,3.388001,0.75331,8.604069,2.329425,2.374842,8.648126,3.729387,1.899268,4.627829,1.367521,6.058956,10.896355,1.543283,0.922373,10.174984,4.103638,2.039478,2.048118,1.603911,2.168446,1.049373,2.594033,0.355511,1.51798,2.650976,1.810333,1.01506,1.589623
MIMAT0005793,0.642028,1.269613,0.304423,0.531528,1.164717,0.346395,0.58316,0.670666,1.022556,0.0,1.221618,0.0,0.758403,0.0,0.0,0.503567,0.502677,0.750645,0.0,0.0,0.753309,1.147208,0.465885,0.890565,1.17929,0.372939,0.42206,0.24357,0.759735,0.673218,2.235149,0.440938,0.614916,0.616666,0.586234,0.679826,0.384023,0.0,0.0,0.262343,0.0,0.0,0.803637,0.963992,1.131459,1.01506,0.227089
MIMAT0005794,1.926084,2.539227,0.608846,1.594584,2.329435,3.463946,1.020527,0.503,0.340852,0.3094,3.490333,6.093136,0.0,2.335425,0.483342,1.510702,5.026768,0.450387,0.0,0.6776,0.75331,1.434012,0.0,0.59371,1.17929,1.491755,3.165445,8.768515,0.759734,3.702695,2.235149,0.440938,3.689493,2.15833,4.103638,12.9167,0.704041,0.601467,0.361408,0.0,3.458711,0.0,0.625051,1.445986,1.92348,1.522589,0.0
MIMAT0005795,0.642028,0.0,0.0,0.0,0.0,0.69279,0.43737,0.0,0.0,0.0,1.745167,0.0,1.011203,0.93417,0.0,1.510702,0.0,1.351161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266178,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.293117,0.0,0.576033,0.200489,0.903519,0.0,0.576452,0.0,0.446465,0.0,0.0,0.0,0.0
MIMAT0005796,1.712075,7.617681,4.870775,9.035974,2.329434,5.888709,2.770002,4.526997,2.726816,2.784597,2.0942,41.346287,1.516803,2.80251,10.633516,10.071345,6.032121,6.155289,3.141934,2.710401,2.259928,19.215755,3.261195,3.85912,8.255028,3.729386,2.743386,5.602107,3.038933,5.385739,7.264236,1.984222,2.152205,8.016653,6.448574,23.114094,1.472086,7.418079,2.34915,2.623433,5.188065,0.711022,2.321615,1.445986,4.638978,5.075297,3.633425
MIMAT0005797,8.132354,17.774589,14.612325,8.504446,17.859,17.31973,17.057378,11.568995,6.81704,3.403398,4.537433,10.880601,3.286409,7.940445,4.591746,11.07848,7.540153,10.959417,7.54064,1.3552,11.29964,24.091396,7.45416,14.249059,25.944375,8.950526,6.752951,12.665635,17.018027,22.889388,120.139283,16.314721,5.534239,31.758277,11.431563,6.798263,3.968229,19.046421,4.156189,8.394986,5.764518,7.821251,7.768482,18.556821,16.971873,8.628006,19.983838
MIMAT0005798,0.642027,0.0,0.304423,0.0,0.0,0.0,0.14579,0.0,0.0,0.3094,0.0,0.0,0.0,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.465885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,0.0,0.128008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005799,0.214009,0.0,0.0,0.0,0.0,1.38558,0.14579,0.0,0.0,0.0,0.174517,0.0,0.758402,0.0,0.0,0.503567,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.63309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384023,0.0,0.542112,0.0,0.0,0.0,0.267879,0.0,0.113146,0.0,0.0
MIMAT0005800,0.0,0.0,0.0,0.0,0.0,0.0,0.291579,0.167667,1.022556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220469,0.0,0.0,0.0,0.0,0.0,0.0,0.180704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005824,0.214009,0.317403,0.304423,0.265764,0.388239,0.346395,0.291579,0.0,0.340852,0.0,0.698067,0.870448,0.0,0.0,0.0,0.503567,0.0,0.300258,0.0,0.6776,0.0,0.573604,0.93177,0.0,0.0,0.0,0.21103,0.0,0.303894,0.336609,0.279394,0.0,0.0,0.308333,0.586234,0.0,0.640038,0.200489,0.180704,0.262343,0.0,0.0,0.089293,0.0,0.113146,0.50753,0.227089
MIMAT0005825,4.066177,5.71326,11.568091,10.896321,3.494152,10.738233,5.977372,5.700664,2.045112,3.093998,6.806149,11.315825,6.572815,7.47336,8.216808,5.539239,31.165958,5.554773,5.027094,11.519206,8.286402,14.340116,4.192966,2.374843,6.682642,0.745877,6.11986,10.960644,3.950613,7.741999,21.23392,1.984223,2.459661,10.174983,6.155457,10.87722,2.560149,4.009773,2.349149,1.311717,4.899839,4.621648,2.589495,6.747935,2.828645,30.451783,5.450138
MIMAT0005826,0.0,0.634806,0.0,0.265764,0.388239,0.69279,0.29158,0.167667,0.0,0.0,0.174517,0.0,0.252801,0.0,0.241671,0.0,0.0,0.0,0.0,0.6776,0.376655,0.0,0.0,0.0,0.0,0.0,0.0,0.97428,0.303894,0.0,0.279394,0.0,0.307458,0.308333,0.0,1.359652,0.0,0.400978,0.180704,0.0,0.288226,0.355511,0.089293,0.0,0.0,0.0,0.0
MIMAT0005827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005874,4.708204,1.587016,0.608847,0.797292,2.717674,0.692789,1.457897,1.341333,0.340852,1.237599,2.268716,3.481792,2.022405,0.467085,0.483342,1.007134,0.502677,1.201032,4.398706,0.6776,3.389893,1.147209,0.0,1.781132,0.0,0.0,0.42206,0.24357,2.127254,4.375913,0.0,0.881876,1.844746,2.774996,2.344936,0.679826,0.896053,1.002444,2.529853,1.049373,2.017581,2.48858,1.875152,1.204988,1.244604,2.030119,0.908356
MIMAT0005875,1.712074,1.269613,1.82654,1.063056,0.388239,1.039184,1.603686,0.503,0.340852,0.3094,1.396134,2.17612,1.011204,0.93417,2.416708,4.532106,0.0,1.801548,2.513547,2.032801,0.0,1.720814,0.0,1.187421,2.751676,1.491755,0.633089,1.70499,2.431146,1.346435,1.955755,0.220469,0.307458,2.774995,1.172468,1.359652,1.024059,1.202931,2.891261,1.311717,2.594032,0.355511,2.589493,0.481996,0.905166,3.045177,0.454178
MIMAT0005876,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.167667,0.0,0.0,0.0,0.0,0.252801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286802,0.465885,0.0,0.0,0.0,0.0,0.0,0.0,0.336609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180704,0.0,0.0,0.355511,0.0,0.0,0.0,0.0,0.0
MIMAT0005877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005878,14.338624,8.252487,10.045974,23.918753,5.047109,8.313471,11.663165,8.38333,5.112781,4.022196,5.410016,14.797618,10.364821,12.611295,10.150175,4.028539,18.096364,16.814448,6.283865,23.038414,13.559568,29.253837,5.590621,12.467927,25.158182,4.102325,7.808099,7.550666,9.1168,12.117911,20.675132,9.921116,11.375934,8.016652,6.741691,13.596526,9.216536,14.635671,8.312375,6.29624,6.340968,87.100303,3.39313,10.121901,6.675602,10.658124,9.310653
MIMAT0005879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094,0.0,0.0,1.011204,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.849997,0.0,0.0,0.0,0.0,0.180704,0.0,0.288226,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005881,1.498064,0.317403,0.304423,0.531528,0.776478,1.039184,0.874739,0.0,1.70426,0.6188,4.362916,0.0,0.505602,0.467085,0.966684,1.510701,0.502677,0.0,0.628387,2.0328,0.0,2.007616,0.0,1.187422,1.965484,0.0,0.21103,2.4357,0.151947,2.356262,0.838182,0.661407,0.307458,3.391662,0.0,0.679826,0.320018,0.400978,0.542112,0.262343,2.01758,0.0,0.0,0.481995,0.339438,0.0,0.454178
MIMAT0005882,0.856037,0.0,0.304423,0.265764,0.388239,0.0,0.874738,0.335333,0.340852,0.0,0.698067,1.305672,0.505601,0.467085,0.483342,0.503567,0.0,0.300258,0.628387,0.6776,0.0,0.573604,0.0,0.593711,0.0,0.372939,0.42206,0.48714,0.759734,0.673218,0.838181,0.220469,0.307458,0.308333,0.293117,0.679826,0.192011,0.400978,0.903519,0.262343,0.576452,1.777557,0.446465,0.722993,0.452584,0.0,0.0
MIMAT0005883,0.428018,0.0,0.608846,0.0,0.0,0.0,0.0,0.0,0.340852,0.3094,0.0,0.0,0.0,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786194,0.0,0.21103,0.97428,0.0,0.0,0.0,1.322814,0.0,0.0,0.0,0.0,0.064004,0.0,0.0,0.0,0.0,0.0,0.089293,0.0,0.0,0.0,0.0
MIMAT0005884,0.214009,0.317403,0.0,0.531528,0.776478,0.0,0.14579,0.0,0.340852,0.3094,0.0,0.435224,0.505601,0.467085,0.241671,0.0,0.0,0.450387,0.0,0.6776,0.0,1.434011,0.0,0.0,0.0,0.745878,0.21103,0.0,0.151947,0.336609,0.279394,0.0,0.0,0.308333,0.0,0.0,0.064004,0.0,0.0,0.262343,0.0,0.355511,0.089293,0.722993,0.226292,0.0,0.0
MIMAT0005885,55.856428,1.90442,0.0,0.531528,0.776478,0.346395,36.301599,7.041997,0.681704,0.928199,0.0,0.0,7.584016,0.0,0.0,0.503567,0.0,1.201032,3.77032,25.748816,0.753309,8.890873,0.0,1.187421,18.868637,0.745877,0.21103,1.46142,4.10256,3.366088,4.190904,0.440938,1.229831,0.308333,0.293117,0.0,0.128007,0.400977,3.433373,0.262343,0.288226,1.422046,2.589495,1.445986,0.226292,13.703303,2.270891
MIMAT0005889,0.0,0.0,0.304423,0.0,0.0,0.0,0.291579,0.0,0.0,0.0,0.0,0.435224,0.252801,0.0,0.241671,0.503567,0.0,0.0,1.256773,0.0,0.0,0.286802,0.0,0.0,0.0,0.372939,0.0,0.48714,0.0,0.336609,0.279394,0.220469,0.307458,0.924999,0.0,0.0,0.0,0.0,0.722816,0.262343,0.0,0.0,0.089293,0.481995,0.0,0.0,0.0
MIMAT0005891,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241671,0.503567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.679826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226292,0.0,0.0
MIMAT0005892,1.070047,1.904421,1.217694,0.531528,1.941196,0.0,0.14579,1.509,0.0,0.0,1.0471,1.305672,1.516803,0.0,1.450025,1.510702,0.502677,1.801548,0.0,0.0,2.259928,0.286802,0.93177,1.187422,2.751677,2.237631,1.477208,0.24357,0.45584,3.029478,1.117575,0.661407,0.922373,0.924999,2.638053,0.0,1.280074,0.400977,0.180704,0.262343,0.576452,1.777557,0.714343,3.373967,1.244604,0.0,0.227089
MIMAT0005893,0.428018,0.317403,0.608846,0.0,0.388239,1.385578,0.14579,4.35933,0.0,0.928199,0.349033,0.0,0.0,0.467085,0.0,1.007135,0.0,1.651419,0.0,0.0,0.0,0.0,0.0,0.0,0.393097,0.745878,0.0,1.21785,1.063626,0.0,0.279394,0.661407,0.0,2.15833,0.293117,0.0,0.512029,0.601467,0.0,2.36109,0.288226,0.355511,0.0,0.240998,0.113146,0.0,1.135445
MIMAT0005894,0.642027,0.0,0.0,0.0,0.0,0.0,0.14579,0.167667,0.0,0.618799,0.0,0.0,0.505601,0.0,0.241671,0.0,0.502677,0.150129,0.0,0.0,0.0,0.860406,0.0,0.0,0.0,0.0,0.42206,0.0,0.151947,0.0,0.558788,0.220469,0.0,0.0,0.0,1.359652,0.256015,0.0,0.0,0.0,0.0,0.0,0.0,0.240998,0.113146,0.0,0.454178
MIMAT0005895,0.0,0.634806,0.0,0.265764,0.0,0.0,0.0,0.0,0.0,0.0,0.174517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455841,0.336609,0.279394,0.220469,0.0,0.308333,0.0,0.0,0.0,0.200489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681267
MIMAT0005897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094,0.349034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.0,0.320019,0.0,0.0,0.0,0.0,0.0,0.0,0.240998,0.0,0.0,0.227089
MIMAT0005898,0.0,0.0,0.304423,2.391875,0.0,0.346395,0.0,0.0,0.0,0.0,0.174517,0.870448,2.022404,0.0,1.450025,0.503567,0.0,0.0,0.0,21.005613,0.376655,0.0,0.0,0.296855,0.0,0.0,0.21103,0.0,0.0,0.0,0.0,0.0,0.0,15.724973,0.0,0.679826,0.0,0.0,0.542112,0.0,9.51145,0.0,0.0,0.0,0.113146,0.0,0.0
MIMAT0005899,1.070047,37.136196,0.0,3.454931,2.329435,4.849525,4.082108,0.335334,3.749373,1.237599,2.268717,20.455531,1.769605,1.401255,0.966683,3.524971,9.048182,8.407224,3.77032,8.131204,12.806259,16.060929,1.397655,0.296855,6.289545,0.0,4.642653,1.948559,19.905012,21.879562,64.539941,2.8661,1.229831,1.233332,0.879351,2.719305,4.864283,4.009773,1.987741,1.311717,0.0,7.110229,1.160808,9.639907,3.620666,15.733421,7.49394
MIMAT0005900,0.214009,0.95221,1.217693,0.265764,1.164717,2.078368,0.728949,0.0,2.385964,0.9282,1.745168,1.305672,0.758402,0.467085,0.0,2.517836,1.005354,0.0,0.628387,0.6776,0.0,0.573605,0.0,1.484276,1.17929,0.0,0.42206,1.46142,0.303894,0.0,0.279394,0.220469,0.0,0.308333,0.0,0.0,0.640038,0.200489,1.264927,0.0,0.288226,0.0,0.0,0.240998,0.678875,0.0,1.135445
MIMAT0005901,1.070046,5.395857,1.217693,1.860348,3.494151,1.385578,6.41474,1.173668,2.045112,0.3094,1.0471,1.740896,0.758402,3.269595,0.966684,1.007134,0.502677,1.651419,0.0,2.032801,2.259928,0.860407,0.0,0.296855,2.358581,1.118816,2.532356,2.192129,1.975307,3.029478,5.587874,0.440938,0.307458,3.391661,2.93117,4.078958,0.576034,3.007329,0.542112,1.311716,1.729355,0.0,1.607273,3.373968,1.35775,3.045178,1.362534
MIMAT0005902,0.0,0.0,0.0,0.0,0.0,0.0,0.14579,0.167667,0.0,0.0,0.0,1.305672,0.0,0.0,0.0,0.0,0.502677,0.300258,0.0,0.0,0.0,0.0,0.0,0.0,0.786193,0.0,0.0,0.48714,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,0.0,0.0,0.200489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454178
MIMAT0005903,0.214009,0.0,0.0,28.702504,0.0,0.0,0.0,0.0,3.067669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.026768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005905,15.194659,1.269612,0.608846,0.797292,0.388239,4.50313,1.020529,4.024001,1.363408,0.3094,0.523551,5.222688,0.758403,0.467085,0.483342,1.007134,3.016062,3.753225,1.256774,3.388001,1.129964,0.573604,1.397655,0.59371,1.179291,1.491754,1.477208,7.307099,1.519468,5.049131,1.955756,1.102345,2.767121,3.083328,1.758702,2.039479,0.832048,0.0,2.529854,1.311716,1.152904,4.266134,2.946667,1.445988,0.339438,2.030119,0.681267
MIMAT0005906,0.0,0.0,0.0,0.0,0.776478,0.346395,0.437369,0.503,0.0,0.3094,0.0,0.0,0.252801,0.0,0.241671,0.0,0.0,0.150129,0.0,1.355201,0.0,0.286802,0.0,0.593711,0.0,0.372939,0.0,0.0,0.303893,0.336609,0.0,0.0,0.0,0.924999,0.293117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267879,0.0,0.0,0.0,0.0
MIMAT0005907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48714,0.0,0.0,0.0,0.0,0.307458,0.0,0.0,0.0,0.0,0.0,0.180704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711023,0.0,0.0,0.0,0.0,0.0
MIMAT0005909,0.214009,1.587017,0.0,2.126112,0.388239,0.69279,0.728948,0.838334,0.0,0.0,23.559748,2.17612,0.0,0.467085,0.0,0.503567,1.508031,0.0,0.628387,71.148041,2.259929,0.0,0.465885,1.781132,0.0,0.745878,0.21103,0.73071,0.911681,2.019653,0.838182,0.0,8.916274,36.999936,0.293117,0.0,1.088063,0.400978,0.180704,0.0,9.511452,0.355511,0.089293,0.240998,0.905167,0.0,0.227089
MIMAT0005911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005914,0.0,0.0,0.608846,1.860348,0.388239,0.346395,0.43737,0.167667,0.0,0.618799,0.174517,1.305672,0.758402,0.467085,0.483342,0.503567,0.0,0.150129,0.628387,0.0,0.0,0.0,0.465885,0.593711,0.0,1.118817,0.633089,0.24357,0.303894,0.673218,0.558788,0.0,0.307458,0.308333,0.0,1.359652,0.320019,0.400978,0.542112,0.262343,0.0,0.0,0.089293,0.481996,0.226292,0.0,0.0
MIMAT0005916,0.214009,0.0,0.0,0.0,0.0,0.346395,0.0,0.0,0.340852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393097,0.372939,0.0,0.24357,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.0,0.064004,0.0,0.361408,0.0,0.288226,0.0,0.0,0.240998,0.113146,0.0,0.227089
MIMAT0005919,2.140093,1.587016,0.91327,1.594584,0.388239,2.424762,0.874738,2.347332,0.340852,0.0,1.221616,3.917016,0.758402,2.80251,1.208354,1.510702,0.502677,1.351161,0.628387,1.3552,1.506619,1.147209,1.397655,0.296855,2.35858,1.118817,0.844118,2.4357,1.215574,1.346435,1.396968,1.543284,1.229831,3.083328,0.879351,3.399132,0.51203,0.801955,2.168445,0.524686,0.864678,1.777557,0.892929,1.204989,1.131458,1.522589,0.681267
MIMAT0005920,0.642028,0.634806,0.304423,2.391876,0.388239,0.346395,1.895265,0.335334,0.340852,0.0,0.0,1.740896,2.022404,0.0,0.483342,0.0,0.502677,0.150129,6.283866,5.420802,0.376655,1.720813,1.397655,1.484277,1.17929,4.475263,9.707365,0.48714,0.91168,1.009826,1.955755,0.220469,1.537288,0.924999,0.0,0.0,0.128008,0.601466,0.180704,0.0,0.576452,2.133069,0.892929,1.927982,0.113146,1.01506,0.454178
MIMAT0005921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288226,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005923,0.214009,16.822378,0.0,1.594584,0.0,0.0,0.0,1.676666,0.340852,0.0,0.0,1.305672,0.252801,0.0,0.725013,1.007135,0.0,0.0,0.0,44.721628,0.0,1.434011,0.0,0.890565,2.358579,1.118816,0.42206,74.288813,0.0,0.0,4393.465653,0.0,0.922373,0.308333,0.0,0.0,0.0,1.403421,0.180704,0.0,0.576452,0.0,0.0,0.240998,0.905166,2.537649,0.0
MIMAT0005924,11.770511,7.61768,2.435387,3.720695,0.776478,1.039184,3.061581,4.694665,3.749372,1.237599,0.349033,11.75105,1.769605,1.401255,4.591745,7.553508,4.021414,3.903354,4.398707,2.710401,4.143202,8.317268,6.52239,2.968553,10.220512,4.475264,6.330891,9.499225,1.519467,7.068783,0.0,2.425161,6.764069,14.18331,0.879351,21.074614,1.216071,11.227364,8.131672,0.78703,4.035161,3.910626,4.286059,4.09696,1.131458,7.612946,4.314692
