,0775583e-c0a0-4f18-9ca2-8f89cedce3d6_01,180a2b9c-9cac-4d96-86e8-cd6b3b9386b5_01,1d136284-bdf5-498e-9506-4893801a337c_01,20bf79af-3b0f-477d-b619-5597d42f5d5e_01,20bf79af-3b0f-477d-b619-5597d42f5d5e_11,20ec1cd9-7bdb-4eb9-9d20-65795580f1f5_01,22bf93b3-c8dc-4669-862f-3e4ae478849b_01,2d6e20b2-82c7-4c12-92d0-93282b0a9031_01,2d6e20b2-82c7-4c12-92d0-93282b0a9031_11,32e9558c-946b-4288-91e1-504e47c308ac_01,3824cd6d-c85c-4b21-819a-932d1afef976_01,3c8ca064-a4a7-416f-a069-4324d4a72038_01,3c8ca064-a4a7-416f-a069-4324d4a72038_11,41b97b11-acaa-4fbc-b3b0-0abc1bcac13b_01,4290b3b3-94f6-43e4-8309-430dd973ae2d_01,47a9ef9b-04f0-4e8d-bfdb-0846ba30d08b_01,48d17b17-348c-405a-ae92-f190372a3aac_01,5166d82f-7b22-4101-bea9-6056e5a74c48_01,5cf3911a-f3ea-4c0e-851d-5bb57ca7190f_01,5fb3affa-3661-48e8-a1cc-b533c862e8c5_01,6e534dd3-81ac-4575-ab1e-02c21e10916d_01,6e534dd3-81ac-4575-ab1e-02c21e10916d_11,7047dc12-e2ed-40b7-86fd-c5c53a2766fd_01,779ce92d-1abd-44fc-9021-eda4d7f08fff_01,8944fe2a-e32f-4898-a2c5-fb6751f602a4_01,95b69517-4971-450e-9ed0-43bc8b2c0534_01,9d9109f5-5917-4126-8e34-8a7e4632e913_01,aaacf22c-2362-4613-b024-88fb7dd1cca1_01,aaacf22c-2362-4613-b024-88fb7dd1cca1_11,adc9a685-5b4a-4c29-881a-da1895c47520_01,adc9a685-5b4a-4c29-881a-da1895c47520_11,b10c64c2-7fd2-4210-b975-034affb14b57_01,b16e9c3f-c7df-46c2-bee3-ecaebbab025f_01,b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6_01,b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6_11,bc15cec4-1f82-47fe-ae69-3853194fab7e_01,ccb028ae-777c-4af6-b92e-40848f1cf774_01,dcc87c59-fd8c-4511-9983-96d5b9784cb0_01,e76cf9a0-061e-4a7d-ba28-5a40b8da54b8_01,e76cf9a0-061e-4a7d-ba28-5a40b8da54b8_11,f2d42e03-ca8d-4b57-ae39-0cc8f37b1b67_01,f47dbd99-920b-4b39-a1b0-6c152ad24884_01,f47dbd99-920b-4b39-a1b0-6c152ad24884_11,fe57b639-db7a-460f-adfe-552f1e034e46_01,ff4131c9-537c-46cc-b495-9af60d431f5e_01
MIMAT0003235,0.252357,1.290407,1.084411,0.0,0.945562,0.435311,1.268236,0.534255,0.0,0.0,0.0,0.285772,0.504591,0.472105,1.175316,0.747909,0.826113,0.835234,0.0,1.23874,2.631076,0.231787,0.707949,0.166368,0.574346,0.1464,0.309654,0.494774,2.014371,0.706716,1.168347,0.56396,0.436277,0.742886,1.340955,0.74838,0.766477,0.216518,0.23638,0.438326,0.29792,0.76103,0.166918,1.65941,1.646034
MIMAT0003238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191619,0.216518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003239,32.806413,68.391597,33.616729,75.078619,184.195566,69.649746,106.214736,77.823187,210.176147,241.383208,78.653441,54.487176,224.543004,35.880006,76.199611,64.320177,52.458193,27.145118,22.533077,78.040611,92.416549,304.103968,84.245938,54.901287,91.799745,43.480656,107.759522,84.771243,310.788594,85.51271,188.980095,59.074798,78.09362,142.386543,206.12395,89.805671,104.049299,82.926459,86.987807,231.435891,90.269781,178.58828,145.38586,38.903935,79.009615
MIMAT0003240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003241,11.103709,10.32326,3.930989,9.44867,24.017286,10.592566,12.365297,6.589148,19.481079,8.804251,8.922292,6.763268,21.192822,8.025792,20.568018,7.778254,3.924038,12.737324,6.60692,13.316454,13.484266,23.178657,13.922999,4.491924,12.444177,7.319976,5.109289,9.235777,32.229928,11.071894,25.70363,14.803947,6.544159,28.477308,22.413105,19.832085,6.323437,9.959836,17.019354,19.870758,14.002243,6.849267,18.694853,16.040959,15.754894
MIMAT0003242,0.126179,11.613667,0.271102,0.255369,0.0,0.725518,7.292355,0.178085,0.274381,0.366844,4.392513,1.524117,0.0,0.94421,1.175316,0.747909,7.43502,0.0,1.182291,4.025905,8.550999,0.0,0.0,0.332735,0.0,0.2928,0.0,0.989547,0.0,33.922397,0.87626,0.28198,1.163406,130.252734,1.724085,12.722471,0.0,4.330363,18.910393,0.730544,0.89376,0.0,1.001509,1.106273,35.977593
MIMAT0003243,0.0,0.0,0.0,0.0,0.0,0.0,0.634118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069547,0.0,0.328885,0.231787,0.0,0.0,0.0,0.0,0.154827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003244,0.252357,0.0,0.271102,0.0,0.0,0.0,0.0,0.0,0.0,0.366844,0.137266,0.190515,0.0,0.236052,0.783544,0.149582,0.206528,0.0,0.139094,0.0,0.0,0.0,0.0,0.0,0.095724,0.1464,0.0,0.0,0.0,0.471144,0.0,0.0,0.0,0.0,0.0,0.0,0.574858,0.0,0.23638,0.0,0.0,0.253677,0.166918,0.0,0.0
MIMAT0003245,0.252357,0.645204,0.406654,0.510739,1.702011,0.870622,0.951177,0.35617,0.548763,2.93475,0.411798,0.476286,1.009182,0.472105,0.97943,1.047073,0.619585,1.044044,0.904106,0.929055,1.973308,0.463574,0.471966,0.332736,0.478622,0.2928,0.154827,0.494774,0.863301,0.942288,0.584173,1.26891,0.145426,0.495258,1.340955,0.37419,0.191619,0.216518,0.70914,0.730543,0.29792,0.507354,0.667673,0.0,1.175738
MIMAT0003246,0.0,0.645204,0.0,0.510738,0.567336,0.290208,0.634118,0.35617,0.0,0.0,0.0,0.38103,0.0,0.354078,0.391772,0.299164,0.206528,0.835235,0.139094,0.61937,0.986654,0.463574,0.235983,0.0,0.382897,0.2928,0.0,0.494775,0.575534,0.471144,0.584173,0.56396,0.0,0.247629,0.38313,1.49676,0.191619,0.216518,0.47276,0.584435,1.78752,0.253677,0.0,0.368758,0.705444
MIMAT0003247,2.145035,12.258871,1.762168,5.873496,8.699172,6.384561,8.243533,5.342551,8.505823,1.467376,5.353375,6.953783,10.596411,7.671713,11.94904,5.235364,1.858754,3.13213,3.407783,12.697085,33.546221,17.847568,12.507099,5.157396,1.914488,2.635193,1.857923,3.463419,21.870308,5.653732,8.178428,5.21663,3.053941,9.905152,13.79268,10.477328,15.137926,4.330364,12.528136,10.227599,5.06464,0.761031,14.188058,4.425093,11.992532
MIMAT0003249,5.425677,211.626829,37.005512,19.663448,41.982972,17.55754,56.436486,68.206593,50.211795,30.08119,15.648329,11.049847,44.908601,36.116059,25.661052,135.371535,21.685473,44.267423,51.116701,87.021476,274.947457,52.151976,23.362319,30.777995,70.357469,131.75956,46.757724,66.134764,41.438479,29.446525,52.28352,22.699386,48.71762,27.982052,46.167167,45.277026,88.144894,57.593834,216.051236,33.897178,24.131525,37.544129,38.558133,25.997416,42.32658
MIMAT0003250,0.630894,0.0,2.304373,0.255369,0.0,0.0,0.0,0.0,0.0,0.0,0.137266,0.095257,0.0,0.0,0.0,0.0,0.0,0.0,0.278187,1.23874,0.65777,0.0,0.0,0.166368,0.095724,0.1464,0.0,0.659699,0.0,0.0,0.0,0.42297,0.145426,0.247629,0.0,0.37419,0.0,0.0,0.0,0.0,0.29792,0.0,0.0,0.184379,0.705444
MIMAT0003251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003254,0.0,0.645204,0.0,0.766108,5.484262,0.145104,0.317059,0.35617,1.92067,7.336876,0.137266,0.095257,0.504591,0.236053,0.587658,0.0,0.413056,0.208809,0.139094,0.309685,1.315539,0.231787,0.0,0.166368,0.478622,0.0,0.154827,0.164925,1.726603,0.235572,2.920867,0.0,0.436277,0.0,0.574695,1.122571,0.191619,0.433036,0.23638,3.06828,0.0,0.761031,5.174468,0.184379,0.470295
MIMAT0003255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145426,0.247629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003256,0.378536,1.935611,0.135551,1.276847,1.512899,1.015726,2.85353,0.71234,1.920669,1.100532,1.098128,1.333602,1.009182,0.708158,1.958859,1.495818,0.619585,0.626426,0.834559,0.929055,1.973308,0.231787,1.415898,1.164574,1.052969,1.024797,0.464481,1.154472,1.151068,1.177861,1.168347,1.12792,0.872555,1.981031,2.107215,2.619332,0.958096,2.165182,1.41828,0.584434,2.38336,1.52206,0.834591,1.475031,1.881181
MIMAT0003257,0.504715,6.452037,1.355513,1.276846,0.756448,1.16083,2.536472,1.246595,1.097525,1.467376,1.235394,1.619374,2.018364,0.472105,2.93829,2.842055,3.510981,2.088087,0.695467,2.47748,6.248809,2.086081,3.539745,0.831839,3.733251,2.927994,0.619308,2.803719,1.726602,4.004727,2.336695,1.4099,1.890534,1.485773,1.53252,0.74838,2.299431,1.299108,0.94552,1.899414,5.36256,1.775736,0.667673,0.368758,3.99751
MIMAT0003258,5.930391,15.48489,5.964259,11.236256,12.670536,6.964975,14.58471,4.630213,11.7984,14.673751,5.90244,10.19253,16.146913,5.311185,13.907898,13.911109,9.91336,10.44043,7.302386,13.626138,37.16395,19.701858,10.855219,6.987438,10.33824,8.783972,6.812384,5.772361,24.460213,17.432343,14.020161,13.817018,6.83501,22.286589,16.283026,31.431985,8.814489,11.475463,16.073834,12.565332,9.831362,14.966916,15.85724,11.984625,29.628606
MIMAT0003260,9.841924,194.851531,4.202091,1.276847,2.458462,1.741244,10.780004,2.137021,8.505823,1.100532,0.68633,140.599776,2.018364,0.472105,1.762973,6.282436,13.630868,0.835234,0.765012,1.548425,2.631077,4.403945,0.943932,1.663676,8.136578,8.637571,2.01275,1.154472,1.151069,6.831594,17.817289,125.058106,8.143842,52.249671,5.555385,0.74838,18.203836,38.107199,9.218817,5.99045,21.152325,8.371327,1.335347,4.425093,16.460336
MIMAT0003265,0.126179,0.0,0.135551,0.0,0.0,0.145104,0.0,0.0,0.0,0.0,0.0,0.095257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003266,21.955062,25.80815,33.752282,39.326896,12.292312,24.667619,9.511768,14.424893,12.072781,62.730286,21.13897,38.10292,18.165277,16.169608,35.455345,60.730214,14.250454,77.467987,12.309736,21.368263,5.919922,26.423669,36.341385,20.962311,134.588573,15.37195,39.016379,33.974466,17.841567,73.7341,13.435988,51.884311,44.500274,53.487814,19.539631,34.425507,33.725004,68.63626,37.111646,15.92583,44.98593,32.977949,13.854221,55.313652,11.757383
MIMAT0003267,0.0,0.0,0.0,0.0,0.0,0.145104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146109,0.0,0.0,0.0,0.0,0.0
MIMAT0003271,0.0,0.0,0.0,0.0,0.0,0.145104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231787,0.0,0.166368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191565,0.0,0.0,0.0,0.0,0.292217,0.0,0.0,0.166918,0.0,0.0
MIMAT0003273,0.126179,0.0,0.135551,0.510739,0.0,0.290207,0.0,0.35617,0.548763,0.0,0.0,0.0,0.0,0.118026,0.195886,0.149582,0.206528,0.0,0.0,0.309685,0.0,0.0,0.0,0.0,0.287173,0.0,0.154827,0.494774,0.287767,0.0,0.0,0.28198,0.290852,0.0,0.38313,0.37419,0.191619,0.216518,0.94552,0.0,0.29792,0.76103,0.166918,0.184379,0.235148
MIMAT0003274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166918,0.0,0.0
MIMAT0003275,0.126179,0.645204,0.135551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208809,0.069547,0.0,0.328885,0.0,0.235983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168347,0.0,0.0,0.0,0.191565,0.0,0.0,0.0,0.0,0.146109,0.0,0.0,0.333837,0.0,0.0
MIMAT0003277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507353,0.0,0.0,0.0
MIMAT0003280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146109,0.0,0.0,0.0,0.0,0.0
MIMAT0003283,0.504714,0.0,0.271102,0.0,0.0,0.145104,0.0,0.178085,0.0,0.0,0.68633,0.095257,0.0,0.354079,0.97943,5.384946,0.0,0.0,0.0,0.0,8.222113,0.0,0.0,0.0,10.816863,0.1464,0.464481,0.329849,0.0,0.0,0.0,0.42297,1.308832,5.94309,0.0,1.122571,2.299431,0.0,0.23638,0.0,0.0,0.0,0.0,0.0,11.051941
MIMAT0003284,1.135607,3.871222,1.219962,3.319803,6.051598,1.451038,4.121766,0.534255,6.03639,15.774282,1.784458,0.571544,7.568865,0.236053,3.525946,3.739545,6.402378,4.802599,0.486826,0.61937,2.302192,4.867518,4.011711,0.831838,2.297386,2.049594,0.619308,2.473869,4.316508,2.826866,8.470514,1.26891,1.308832,7.428863,5.36382,2.619332,2.68267,3.464291,1.1819,2.922172,3.87296,1.268383,3.338367,4.056334,3.762364
MIMAT0003287,0.126179,3.871223,0.271102,1.021477,5.673374,0.580414,1.268236,0.71234,3.84134,0.366844,0.0,4.000808,3.027546,0.354079,2.154745,1.794981,0.0,0.417618,0.695466,1.85811,3.288845,3.476798,0.707949,0.166368,0.382897,0.439199,0.309654,0.329849,7.481947,4.711444,3.50504,0.56396,0.581703,0.742887,5.555385,1.870952,0.191619,0.216518,1.89104,3.944931,4.766721,0.507353,5.174468,0.368758,0.940591
MIMAT0003291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184379,0.0
MIMAT0003293,0.504714,2.580814,1.355513,0.510738,4.349586,1.015725,1.268236,1.780851,2.743813,0.733688,0.549064,0.952573,4.036728,0.472105,1.371202,0.747909,1.445698,1.879278,0.41728,2.47748,3.288846,4.172159,1.415898,1.164574,0.478622,1.463997,0.928962,1.649247,4.316509,1.884578,1.460434,0.84594,1.890534,0.742887,3.44817,2.245142,1.916194,0.433036,1.1819,4.091039,0.89376,0.761031,6.509815,0.737516,2.351476
MIMAT0003294,0.504715,1.290407,0.677756,3.575172,1.134674,0.435311,1.902354,1.06851,0.823144,3.301594,1.647192,0.762058,0.504591,0.944211,1.175316,1.196654,3.097925,1.670469,0.556373,3.09685,5.262153,2.317867,1.651881,0.665471,1.435866,0.878397,0.774135,2.473869,0.863301,1.649005,0.584173,1.12792,1.890535,0.495258,1.53252,11.225709,0.958097,2.165181,3.545699,0.876652,1.78752,0.76103,0.834592,0.737515,6.819282
MIMAT0003296,0.504714,1.935612,0.542205,0.255369,2.458461,0.580415,0.951177,0.0,0.823143,1.100532,1.509926,1.143087,1.513773,1.298289,1.175316,0.448746,0.206528,1.461661,0.765013,1.548425,3.617731,1.622506,0.707949,0.499103,0.574347,0.585599,0.154827,2.308945,1.151069,0.0,0.292087,1.55089,0.436277,1.98103,0.76626,1.496761,1.149716,1.299109,1.65466,0.876652,0.59584,0.507354,0.834592,1.65941,2.11633
MIMAT0003297,2.145037,0.645204,0.677757,1.021476,0.756449,2.902073,0.634118,0.35617,0.274381,1.467376,2.470788,0.952573,0.504591,0.944211,3.721833,1.047073,0.206528,0.626426,0.695466,0.309685,0.986655,1.158933,1.179915,0.332736,0.765794,1.171197,0.619308,0.6597,1.151069,0.706717,0.0,0.70495,0.872555,3.219174,0.191565,0.74838,0.766477,0.649554,0.47276,0.438326,1.19168,0.0,1.502265,1.843789,0.470296
MIMAT0003298,1.261786,4.516426,6.235362,5.618127,3.214911,2.176555,2.536471,2.315106,1.920669,2.567907,1.921724,1.905146,2.018364,1.534342,8.031322,2.542891,3.924038,2.714512,0.973652,3.406535,12.168728,2.781439,2.123847,2.162778,1.72304,5.563182,2.786885,5.607436,4.028741,1.413433,2.044607,2.8198,0.727129,6.19072,2.490345,19.083704,4.790483,7.794654,8.036917,2.191628,4.468801,1.52206,1.168428,1.843789,14.579155
MIMAT0003299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247629,0.0,0.0,0.0,0.216518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003301,1.261786,3.871222,4.06654,1.276847,14.183437,0.870622,1.268236,2.315105,6.03639,16.874814,0.960862,3.90555,12.110184,0.0,4.897148,1.645399,5.989321,2.92332,0.62592,4.33559,7.893228,10.662182,0.235983,4.159189,4.786222,1.024797,3.406192,3.133568,14.100594,1.413434,13.435988,2.25584,5.526177,3.714432,13.02642,2.993522,7.664773,1.299109,1.41828,5.406016,8.639681,5.83456,9.347427,1.290652,6.348986
MIMAT0003302,0.0,0.645204,0.271102,0.255369,0.189112,0.145104,0.0,0.178085,0.274381,0.0,0.274532,0.095257,0.0,0.0,0.0,0.598328,0.0,0.208809,0.139094,0.0,0.0,0.231787,0.235983,0.166368,0.095724,0.1464,0.464481,0.0,1.726602,0.471144,0.0,0.28198,0.0,0.0,0.191565,0.0,0.383238,0.866072,0.0,0.438326,0.0,1.268383,0.0,0.0,0.235148
MIMAT0003306,0.0,0.0,0.0,0.0,0.0,0.0,0.634118,0.0,0.0,0.0,0.0,0.0,0.0,0.118026,0.0,0.299164,0.0,0.208809,0.0,0.0,0.0,0.0,0.235983,0.0,0.095724,0.2928,0.154827,0.0,0.287767,0.0,0.292087,0.0,0.0,0.0,0.191565,1.122571,0.0,0.216518,0.0,0.0,0.0,0.0,0.0,0.184379,0.0
MIMAT0003309,0.0,0.0,0.0,0.510738,0.756448,0.0,0.634118,0.178085,0.0,0.0,0.0,0.190514,1.513773,0.354078,0.391772,0.448746,0.0,0.0,0.0,1.85811,0.328885,0.463574,0.235983,0.0,0.0,0.585599,0.154827,0.329849,0.575534,1.884577,0.0,0.28198,0.145426,0.0,0.574695,2.245141,0.574857,0.433036,0.0,0.146109,0.29792,0.507354,0.0,0.0,0.705444
MIMAT0003311,0.0,0.0,0.0,0.0,0.0,0.0,0.317059,0.0,0.0,0.0,0.137266,0.095257,0.0,0.0,0.0,0.0,0.0,0.0,0.069547,0.0,0.0,0.0,0.235983,0.0,0.095724,0.0,0.0,0.0,0.0,0.0,0.0,0.14099,0.0,0.0,0.0,0.0,0.0,0.0,0.23638,0.146109,0.0,0.0,0.0,0.0,0.235148
MIMAT0003312,1.640322,16.775298,6.099809,3.319802,1.134675,3.482488,1.902354,0.71234,0.548763,4.76897,7.549632,0.762058,2.018364,1.534342,2.742403,0.598327,0.619585,0.417617,3.060048,1.548425,0.65777,1.158933,19.350608,1.663676,3.158906,3.36719,3.251365,8.57608,1.151069,3.533583,1.75252,1.4099,1.01798,1.485773,2.68191,11.225709,6.323438,2.165182,3.309319,1.753302,7.150081,1.268383,1.502265,6.45326,0.705443
MIMAT0003313,0.252357,1.290408,0.0,0.0,0.378224,0.0,0.317059,0.534255,0.0,0.733688,0.274532,0.952572,0.504591,0.118026,0.0,0.299164,0.206528,0.0,0.556373,0.929055,0.986654,0.69536,0.235983,0.499103,0.191448,0.292799,0.309654,0.0,0.287767,0.235572,0.0,0.42297,0.145426,0.0,0.0,0.37419,0.383238,0.0,0.23638,0.292217,0.29792,0.253677,0.333836,0.184379,0.0
MIMAT0003321,1.7665,3.226019,5.15095,3.319802,3.78225,2.611865,3.804707,1.068511,3.84134,3.668438,3.431651,3.619777,3.027546,2.360526,6.66012,2.692473,3.304453,11.275664,2.225489,4.645275,6.906575,4.635732,7.551457,1.330941,3.25463,4.538385,0.928961,2.14402,4.604275,8.716171,4.673388,3.383759,3.926495,2.971545,4.405995,6.361235,1.341335,1.515627,1.891039,5.990449,2.979201,1.522059,6.843651,6.268881,2.821773
MIMAT0003322,5.930391,12.904074,14.503992,15.322168,8.888286,4.933525,12.682357,12.465957,10.426493,23.111158,10.844017,7.906357,6.559683,8.37987,11.949039,9.423654,24.163814,14.198984,7.093748,22.297318,34.20399,12.748261,12.743082,13.475771,15.603084,9.662368,8.360652,13.193967,11.798455,17.196771,6.133821,12.125137,15.269702,8.419378,13.02642,42.283503,10.539064,17.321454,15.837454,11.396465,14.598083,8.117651,12.185037,5.162608,55.259699
MIMAT0003323,0.0,0.0,0.0,0.0,0.0,0.290207,0.0,0.178085,0.274381,0.366844,0.0,0.190514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65777,0.231787,0.0,0.0,0.382897,0.0,0.0,0.0,0.287767,0.0,0.0,0.0,0.145426,0.0,0.0,0.37419,0.0,0.0,0.70914,0.0,0.0,0.253677,0.166918,0.0,1.175739
MIMAT0003325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003328,3.154463,5.806833,2.575476,12.513104,4.349587,5.804146,10.145885,2.315107,5.487628,2.567907,19.07998,5.334408,9.082638,6.255396,9.402523,6.880763,7.228492,15.243028,5.076897,6.813069,16.115341,7.648957,7.315474,7.153804,1.340142,2.195993,7.896172,7.256682,6.330879,3.769155,5.841734,1.55089,1.890534,14.857727,7.27947,7.483805,6.323438,7.794654,11.346235,2.92217,6.256322,8.117649,3.672203,4.978229,83.242274
MIMAT0003329,14.510529,7.097241,48.79848,2.553694,7.186273,6.529663,6.658237,38.288296,9.328968,2.93475,6.039706,8.763671,8.578047,2.714606,3.525946,7.329509,9.087245,2.923321,21.350786,13.935823,10.19542,13.443622,2.123847,9.482951,3.637527,3.806388,4.644807,3.463416,10.071853,22.379359,5.549647,3.94772,2.472237,2.228659,9.769815,3.367713,17.05412,1.732145,23.165232,9.350946,3.57504,2.790443,14.188058,3.687578,2.586625
MIMAT0003330,3.911536,2.580816,15.3173,0.766107,1.323786,2.176556,1.268236,18.698936,0.823144,2.201063,1.509926,2.190921,1.513773,1.180263,0.783544,3.889127,6.19585,1.67047,5.494176,1.548425,4.2755,1.854294,1.415898,4.159189,1.627315,0.4392,1.393442,0.659699,1.438835,7.538311,0.0,0.98693,1.890535,0.0,3.639735,1.12257,1.532954,0.433036,8.036918,3.068281,2.08544,0.253677,1.836101,1.106274,1.646035
MIMAT0003331,11.608423,0.645204,25.348098,2.042956,1.134675,3.19228,1.268236,12.465957,1.920669,1.834219,4.117981,3.619778,1.009182,3.422764,2.742403,5.085782,4.130567,1.044043,6.328734,6.193699,3.288846,5.331092,0.943932,4.991028,2.488835,0.878398,1.238616,2.47387,2.014371,10.836321,1.460434,1.97386,2.908514,1.485773,4.789125,1.122571,5.36534,1.299109,8.746057,2.337737,3.872961,0.253677,3.672203,1.290652,1.881181
MIMAT0003332,2.397392,0.645204,3.930988,1.021478,0.567337,1.451036,0.0,4.095957,0.0,0.0,2.333523,2.095661,1.009182,1.29829,1.175316,1.196654,0.619585,0.835234,2.01685,1.548425,0.657769,1.390719,1.651881,2.828249,0.957244,0.585599,0.774134,0.989548,0.575534,2.826866,0.584173,1.4099,1.163406,0.0,0.38313,1.122571,1.341335,0.433036,1.654659,1.461085,1.4896,0.0,0.834592,0.921894,0.940591
